,protein_name,pubmed_id,title,authors,mesh_terms,paper_url
1226,PPARD,31703382,Wnt Signalling in Acute Myeloid Leukaemia.,"['Gruszka AM', 'Valli D', 'Alcalay M']","['Animals', 'Biomarkers', 'Disease Management', '*Disease Susceptibility', 'Humans', 'Leukemia, Myeloid, Acute/diagnosis/*etiology/*metabolism/therapy', 'Molecular Targeted Therapy', 'Prognosis', '*Wnt Signaling Pathway/drug effects']",https://pubmed.ncbi.nlm.nih.gov/31703382/
1227,PPARD,26874076,"Elafibranor, an Agonist of the Peroxisome Proliferator-Activated Receptor-alpha and -delta, Induces Resolution of Nonalcoholic Steatohepatitis Without Fibrosis Worsening.","['Ratziu V', 'Harrison SA', 'Francque S', 'Bedossa P', 'Lehert P', 'Serfaty L', 'Romero-Gomez M', 'Boursier J', 'Abdelmalek M', 'Caldwell S', 'Drenth J', 'Anstee QM', 'Hum D', 'Hanf R', 'Roudot A', 'Megnien S', 'Staels B', 'Sanyal A']","['Adult', 'Biomarkers/blood', 'Biopsy', 'Chalcones/*administration & dosage/adverse effects', 'Double-Blind Method', 'Europe', 'Female', 'Gastrointestinal Agents/*administration & dosage/adverse effects', 'Humans', 'Intention to Treat Analysis', 'Liver/*drug effects/metabolism/pathology', 'Liver Cirrhosis/*etiology', 'Logistic Models', 'Male', 'Middle Aged', 'Non-alcoholic Fatty Liver Disease/complications/*drug therapy/metabolism/pathology', 'Odds Ratio', 'PPAR alpha/*agonists/metabolism', 'PPAR gamma/*agonists/metabolism', 'Propionates/*administration & dosage/adverse effects', 'Remission Induction', 'Severity of Illness Index', 'Signal Transduction/drug effects', 'Time Factors', 'Treatment Outcome', 'United States']",https://pubmed.ncbi.nlm.nih.gov/26874076/
1228,PPARD,25945080,Integrative and systemic approaches for evaluating PPARbeta/delta (PPARD) function.,"['Giordano Attianese GM', 'Desvergne B']","['Animals', 'Base Sequence', 'Cell Physiological Phenomena', 'Genomics', 'Humans', 'PPAR delta/chemistry/genetics/*metabolism', 'PPAR-beta/chemistry/genetics/*metabolism', 'Systems Biology/*methods']",https://pubmed.ncbi.nlm.nih.gov/25945080/
1229,PPARD,32198386,The Impact of PPARD and PPARG Polymorphisms on Glioma Risk and Prognosis.,"['Ding X', 'Han X', 'Yuan H', 'Zhang Y', 'Gao Y']","['Adult', 'Asian People/genetics', 'Astrocytoma/*genetics/mortality/therapy', 'Biomarkers, Tumor/genetics', 'Brain Neoplasms/*genetics/mortality/therapy', 'Case-Control Studies', 'Female', 'Genetic Association Studies', 'Genetic Predisposition to Disease/genetics', 'Glioma/*genetics/mortality/therapy', 'Humans', 'Male', 'PPAR delta/*genetics', 'PPAR gamma/*genetics', 'Polymorphism, Single Nucleotide/genetics', 'Prognosis']",https://pubmed.ncbi.nlm.nih.gov/32198386/
1230,PPARD,33665890,Developmental regulation of barrier- and non-barrier blood vessels in the CNS.,"['Ben-Zvi A', 'Liebner S']","['Animals', 'Blood-Brain Barrier/metabolism', 'Central Nervous System', '*Endothelial Cells/metabolism', 'Forkhead Transcription Factors/metabolism', 'Humans', 'Wnt Signaling Pathway', '*beta Catenin/genetics/metabolism']",https://pubmed.ncbi.nlm.nih.gov/33665890/
1231,PPARD,12379172,Dyslipidemia of the metabolic syndrome.,"['Ruotolo G', 'Howard BV']","['Animals', 'Cholesterol, VLDL/blood', 'Diabetes Mellitus, Type 2/blood/physiopathology', 'Humans', 'Hyperlipidemias/epidemiology/*physiopathology', 'Lipoproteins, VLDL/blood', 'Metabolic Syndrome/blood/epidemiology/*physiopathology', 'Postprandial Period/physiology', 'Receptors, Cytoplasmic and Nuclear/physiology', 'Risk Factors', 'Transcription Factors/physiology', 'Triglycerides/blood']",https://pubmed.ncbi.nlm.nih.gov/12379172/
1232,PPARD,38656552,Inhibitory Regulation of FOXO1 in PPARdelta Expression Drives Mitochondrial Dysfunction and Insulin Resistance.,"['Park S', 'Cha HN', 'Shin MG', 'Park S', 'Kim Y', 'Kim MS', 'Shin KH', 'Thoudam T', 'Lee EJ', 'Wolfe RR', 'Dan J', 'Koh JH', 'Kim IY', 'Choi I', 'Lee IK', 'Sung HK', 'Park SY']","['Animals', 'Humans', 'Male', 'Mice', 'Diet, High-Fat', '*Forkhead Box Protein O1/metabolism/genetics', '*Insulin Resistance/physiology/genetics', '*Mice, Knockout', 'Mitochondria/metabolism', 'Mitochondria, Muscle/metabolism', '*Muscle, Skeletal/metabolism', 'Obesity/metabolism/genetics', '*PPAR delta/genetics/metabolism']",https://pubmed.ncbi.nlm.nih.gov/38656552/
1233,PPARD,38331967,Discovery of lung adenocarcinoma tumor antigens and ferroptosis subtypes for developing mRNA vaccines.,"['Chen Y', 'Zhang C', 'Li Y', 'Tan X', 'Li W', 'Tan S', 'Liu G']","['Humans', 'Antigens, Neoplasm/genetics', 'mRNA Vaccines', '*Ferroptosis/genetics', '*Adenocarcinoma of Lung/genetics', '*Lung Neoplasms/genetics', 'RNA, Messenger/genetics', 'Membrane Proteins/genetics', 'RNA-Binding Proteins', 'Nerve Tissue Proteins', 'Connexins']",https://pubmed.ncbi.nlm.nih.gov/38331967/
1234,PPARD,31148953,Polymorphism of the PPARD Gene and Dynamic Balance Performance in Han Chinese Children.,"['Cao Y', 'Zhang Q', 'Chen J', 'Li Z', 'Zhou Z', 'Shen J', 'Wang D', 'Pan D', 'Wang Z', 'Ke D', 'Wang X', 'Lu D', 'Zhao Y', 'Cheng S', 'Shi Y']","['Alleles', 'Asian People/genetics', 'Child', 'China', 'Female', 'Gene Frequency', 'Genetic Association Studies', 'Genetic Linkage', 'Genetic Predisposition to Disease', '*Genotype', 'Humans', 'Linkage Disequilibrium', 'Male', 'Odds Ratio', 'PPAR delta/*genetics', '*Polymorphism, Single Nucleotide', 'Postural Balance/*genetics', 'Quantitative Trait Loci']",https://pubmed.ncbi.nlm.nih.gov/31148953/
1235,PPARD,35205333,Unraveling Gut Microbiota Signatures Associated with PPARD and PARGC1A Genetic Polymorphisms in a Healthy Population.,"['Bailen M', 'Tabone M', 'Bressa C', 'Lominchar MGM', 'Larrosa M', 'Gonzalez-Soltero R']","['*Diabetes Mellitus, Type 2/genetics', '*Gastrointestinal Microbiome/genetics', 'Heat-Shock Proteins/genetics', 'Humans', '*PPAR delta/genetics', 'Peroxisome Proliferator-Activated Receptor Gamma Coactivator 1-alpha/genetics', 'Polymorphism, Single Nucleotide/genetics', 'Sugars', 'Transcription Factors/genetics']",https://pubmed.ncbi.nlm.nih.gov/35205333/
1236,PPARD,24125418,Peroxisome proliferator-activated receptor delta and cardiovascular disease.,"['Ehrenborg E', 'Skogsberg J']","['Animals', 'Atherosclerosis/drug therapy', 'Cardiovascular Diseases/*genetics', 'Dyslipidemias/drug therapy', 'Endothelium, Vascular/cytology/drug effects', 'Humans', 'Insulin Resistance/physiology', 'Macrophages/drug effects', 'Mice', 'Models, Animal', 'Muscle, Smooth, Vascular/cytology/drug effects', 'Obesity/complications', 'PPAR delta/agonists/*genetics/pharmacology', 'Risk Factors']",https://pubmed.ncbi.nlm.nih.gov/24125418/
1237,ABCB5,36064604,Translational development of ABCB5(+) dermal mesenchymal stem cells for therapeutic induction of angiogenesis in non-healing diabetic foot ulcers.,"['Kerstan A', 'Dieter K', 'Niebergall-Roth E', 'Klingele S', 'Junger M', 'Hasslacher C', 'Daeschlein G', 'Stemler L', 'Meyer-Pannwitt U', 'Schubert K', 'Klausmann G', 'Raab T', 'Goebeler M', 'Kraft K', 'Esterlechner J', 'Schroder HM', 'Sadeghi S', 'Ballikaya S', 'Gasser M', 'Waaga-Gasser AM', 'Murphy GF', 'Orgill DP', 'Frank NY', 'Ganss C', 'Scharffetter-Kochanek K', 'Frank MH', 'Kluth MA']","['*ATP Binding Cassette Transporter, Subfamily B/genetics/metabolism', 'Animals', 'Dermis/cytology/metabolism', 'Diabetes Mellitus/genetics/metabolism', '*Diabetic Foot/genetics/metabolism/pathology/therapy', 'Humans', 'Ischemia/metabolism/therapy', '*Mesenchymal Stem Cell Transplantation', '*Mesenchymal Stem Cells/metabolism', 'Mice', 'Neovascularization, Pathologic/genetics/metabolism', '*Neovascularization, Physiologic/physiology', 'RNA, Messenger/metabolism', 'Vascular Endothelial Growth Factor A/metabolism', 'Wound Healing/genetics/physiology']",https://pubmed.ncbi.nlm.nih.gov/36064604/
1238,ABCB5,33617889,Clinical Implications of Colorectal Cancer Stem Cells in the Age of Single-Cell Omics and Targeted Therapies.,"['Frank MH', 'Wilson BJ', 'Gold JS', 'Frank NY']","['Animals', 'Antineoplastic Agents, Immunological/therapeutic use', 'Carcinogenesis', 'Colorectal Neoplasms/*drug therapy/genetics/*metabolism/pathology', '*Computational Biology/methods', 'Drug Resistance, Neoplasm', 'Genomics', 'Humans', 'Immunotherapy', 'Molecular Targeted Therapy', '*Neoplastic Stem Cells', 'Single-Cell Analysis']",https://pubmed.ncbi.nlm.nih.gov/33617889/
1239,ABCB5,36373310,"Expression and clinical significance of TYRP1, ABCB5, and MMP17 in sinonasal mucosal melanoma.","['Tu J', 'Wang J', 'Tang B', 'Zhang Z', 'Han M', 'Li M', 'Yu J', 'Shen L', 'Zhang M', 'Ye J']","['Humans', '*Matrix Metalloproteinase 17', 'Retrospective Studies', '*Melanoma/genetics', 'Exome Sequencing', 'RNA, Messenger', 'ATP Binding Cassette Transporter, Subfamily B/genetics', 'Membrane Glycoproteins', 'Oxidoreductases']",https://pubmed.ncbi.nlm.nih.gov/36373310/
1240,ABCB5,25562345,Restoring the cornea from limbal stem cells.,"['Frank MH', 'Frank NY']","['ATP Binding Cassette Transporter, Subfamily B', 'ATP Binding Cassette Transporter, Subfamily B, Member 1/metabolism', 'Biomarkers/metabolism', 'Cell Separation', 'Corneal Diseases/therapy', 'Humans', 'Limbus Corneae/*cytology', 'Stem Cell Transplantation', 'Stem Cells/*cytology', 'Translational Research, Biomedical']",https://pubmed.ncbi.nlm.nih.gov/25562345/
1241,ABCB5,24145241,Stem cells and targeted approaches to melanoma cure.,"['Murphy GF', 'Wilson BJ', 'Girouard SD', 'Frank NY', 'Frank MH']","['Animals', 'Drug Resistance, Neoplasm', 'Epithelial-Mesenchymal Transition', 'Humans', 'Melanoma/immunology/*pathology/therapy', 'Molecular Targeted Therapy', 'Neoplastic Stem Cells/*metabolism/*transplantation']",https://pubmed.ncbi.nlm.nih.gov/24145241/
1242,ABCB5,38569982,Pharmacological agents targeting drug-tolerant persister cells in cancer.,"['Chen YC', 'Gowda K', 'Amin S', 'Schell TD', 'Sharma AK', 'Robertson GP']","['Humans', '*Neoplasms/drug therapy/metabolism/pathology', 'Animals', '*Drug Resistance, Neoplasm/drug effects', '*Antineoplastic Agents/pharmacology/therapeutic use', 'Neoplastic Stem Cells/drug effects/metabolism', 'Drug Tolerance', 'Biomarkers, Tumor/metabolism/genetics']",https://pubmed.ncbi.nlm.nih.gov/38569982/
1243,ABCB5,36613507,Skin-Derived ABCB5(+) Mesenchymal Stem Cells for High-Medical-Need Inflammatory Diseases: From Discovery to Entering Clinical Routine.,"['Niebergall-Roth E', 'Frank NY', 'Ganss C', 'Frank MH', 'Kluth MA']","['United States', 'Humans', '*Mesenchymal Stem Cells/metabolism', '*Epidermolysis Bullosa Dystrophica/metabolism', 'Germany', 'ATP Binding Cassette Transporter, Subfamily B/metabolism']",https://pubmed.ncbi.nlm.nih.gov/36613507/
1244,ABCB5,27268913,"Malignant melanoma: diagnosis, treatment and cancer stem cells.","['Kozovska Z', 'Gabrisova V', 'Kucerova L']","['Animals', 'Biomarkers, Tumor/metabolism', 'Cell Transformation, Neoplastic/pathology', 'DNA Damage', 'Gene Expression Regulation, Neoplastic', 'Humans', 'Melanoma/*diagnosis/pathology/*therapy', '*Neoplastic Stem Cells/pathology', 'Skin Neoplasms/*diagnosis/*therapy', 'Ultraviolet Rays/adverse effects']",https://pubmed.ncbi.nlm.nih.gov/27268913/
1245,ABCB5,37685897,Changes in Expression and Function of Placental and Intestinal P-gp and BCRP Transporters during Pregnancy.,"['Szatmari P', 'Ducza E']","['Female', 'Humans', 'Pregnancy', 'ATP Binding Cassette Transporter, Subfamily G, Member 2/genetics', 'ATP-Binding Cassette Transporters/genetics', 'Intestines', 'Membrane Transport Proteins', '*Neoplasm Proteins', '*Placenta']",https://pubmed.ncbi.nlm.nih.gov/37685897/
1246,ABCB5,29105366,"Limbal stem cells: identity, developmental origin, and therapeutic potential.","['Gonzalez G', 'Sasamoto Y', 'Ksander BR', 'Frank MH', 'Frank NY']","['ATP Binding Cassette Transporter, Subfamily B, Member 1/genetics/metabolism', 'Animals', 'Cell Differentiation', 'Humans', 'Limbus Corneae/*cytology', 'Stem Cell Transplantation/methods', 'Stem Cells/*cytology/metabolism', '*Wound Healing']",https://pubmed.ncbi.nlm.nih.gov/29105366/
1247,ABCB5,26666373,Upregulation of cellular glutathione levels in human ABCB5- and murine Abcb5-transfected cells.,"['Kondo S', 'Hongama K', 'Hanaya K', 'Yoshida R', 'Kawanobe T', 'Katayama K', 'Noguchi K', 'Sugimoto Y']","['ATP Binding Cassette Transporter, Subfamily B', 'ATP Binding Cassette Transporter, Subfamily B, Member 1/genetics/*metabolism', 'ATP-Binding Cassette Transporters/genetics/*metabolism', 'Amino Acids/metabolism', 'Animals', 'Blotting, Western', 'Buthionine Sulfoximine/metabolism/pharmacology', 'Drug Resistance/genetics', 'Enzyme Inhibitors/metabolism/pharmacology', 'Gene Expression Regulation, Enzymologic', 'Glutamate-Cysteine Ligase/antagonists & inhibitors/genetics/metabolism', 'Glutathione/*metabolism', 'Glutathione Reductase/genetics/metabolism', 'Glutathione S-Transferase pi/genetics/metabolism', 'Glutathione Synthase/genetics/metabolism', 'HEK293 Cells', 'Humans', 'Mice', 'Reverse Transcriptase Polymerase Chain Reaction', 'Transfection', '*Up-Regulation']",https://pubmed.ncbi.nlm.nih.gov/26666373/
1248,ABCB5,31595650,ABCB5 is activated by MITF and beta-catenin and is associated with melanoma differentiation.,"['Louphrasitthiphol P', 'Chauhan J', 'Goding CR']","['ATP Binding Cassette Transporter, Subfamily B/genetics/*metabolism', 'Base Sequence', '*Cell Differentiation', 'Gene Expression Regulation, Neoplastic', 'Humans', 'Melanoma/genetics/*metabolism/*pathology', 'Microphthalmia-Associated Transcription Factor/*metabolism', 'Phenotype', 'Skin Neoplasms/genetics/*metabolism/*pathology', 'beta Catenin/*metabolism']",https://pubmed.ncbi.nlm.nih.gov/31595650/
1249,ABCB5,35213696,Multi-ancestry GWAS reveals excitotoxicity associated with outcome after ischaemic stroke.,"['Ibanez L', 'Heitsch L', 'Carrera C', 'Farias FHG', 'Del Aguila JL', 'Dhar R', 'Budde J', 'Bergmann K', 'Bradley J', 'Harari O', 'Phuah CL', 'Lemmens R', 'Viana Oliveira Souza AA', 'Moniche F', 'Cabezas-Juan A', 'Arenillas JF', 'Krupinksi J', 'Cullell N', 'Torres-Aguila N', 'Muino E', 'Carcel-Marquez J', 'Marti-Fabregas J', 'Delgado-Mederos R', 'Marin-Bueno R', 'Hornick A', 'Vives-Bauza C', 'Navarro RD', 'Tur S', 'Jimenez C', 'Obach V', 'Segura T', 'Serrano-Heras G', 'Chung JW', 'Roquer J', 'Soriano-Tarraga C', 'Giralt-Steinhauer E', 'Mola-Caminal M', 'Pera J', 'Lapicka-Bodzioch K', 'Derbisz J', 'Davalos A', 'Lopez-Cancio E', 'Munoz L', 'Tatlisumak T', 'Molina C', 'Ribo M', 'Bustamante A', 'Sobrino T', 'Castillo-Sanchez J', 'Campos F', 'Rodriguez-Castro E', 'Arias-Rivas S', 'Rodriguez-Yanez M', 'Herbosa C', 'Ford AL', 'Gutierrez-Romero A', 'Uribe-Pacheco R', 'Arauz A', 'Lopes-Cendes I', 'Lowenkopf T', 'Barboza MA', 'Amini H', 'Stamova B', 'Ander BP', 'Sharp FR', 'Kim GM', 'Bang OY', 'Jimenez-Conde J', 'Slowik A', 'Stribian D', 'Tsai EA', 'Burkly LC', 'Montaner J', 'Fernandez-Cadenas I', 'Lee JM', 'Cruchaga C']","['Bayes Theorem', '*Brain Ischemia/complications/genetics', 'Genome-Wide Association Study', 'Humans', '*Ischemic Stroke', '*Stroke/complications/genetics', 'United States']",https://pubmed.ncbi.nlm.nih.gov/35213696/
1250,ABCB5,38274791,Clinical-grade human skin-derived ABCB5+ mesenchymal stromal cells exert anti-apoptotic and anti-inflammatory effects in vitro and modulate mRNA expression in a cisplatin-induced kidney injury murine model.,"['Rendra E', 'Crigna AT', 'Daniele C', 'Sticht C', 'Cueppers M', 'Kluth MA', 'Ganss C', 'Frank MH', 'Gretz N', 'Bieback K']","['Humans', 'Rats', 'Mice', 'Animals', 'Cisplatin/adverse effects', 'Disease Models, Animal', 'Leukocytes, Mononuclear/metabolism', 'Kidney/pathology', '*Mesenchymal Stem Cells/metabolism', '*Acute Kidney Injury/chemically induced/therapy/pathology', 'RNA, Messenger/metabolism', 'ATP Binding Cassette Transporter, Subfamily B']",https://pubmed.ncbi.nlm.nih.gov/38274791/
1251,ABCB5,34571550,Islet Co-Expression of CD133 and ABCB5 in Human Retinoblastoma Specimens.,"['Zschoche M', 'Skosyrski S', 'Babst N', 'Ranjbar M', 'Rommel F', 'Kurz M', 'Tura A', 'Joachim SC', 'Kociok N', 'Kakkassery V']","['Humans', '*Retinoblastoma/genetics/drug therapy/metabolism', 'Etoposide/therapeutic use', '*Retinal Neoplasms/genetics']",https://pubmed.ncbi.nlm.nih.gov/34571550/
1252,ABCB5,27764061,Inflammatory regulation of stem-like cells in melanoma.,"['Lim MS', 'Wang JH', 'Power DG', 'Redmond HP']","['ATP Binding Cassette Transporter, Subfamily B', 'ATP Binding Cassette Transporter, Subfamily B, Member 1/metabolism', 'Drug Resistance, Neoplasm', 'Humans', 'Inflammation/*metabolism', 'Melanoma/drug therapy/*immunology/*metabolism', 'Microphthalmia-Associated Transcription Factor/metabolism', 'NF-kappa B/metabolism', 'Neoplastic Stem Cells/*immunology/*metabolism', 'Nerve Tissue Proteins/metabolism', 'Phenotype', 'Phosphatidylinositol 3-Kinases/metabolism', 'Protein Kinase Inhibitors/therapeutic use', 'Proto-Oncogene Proteins B-raf/antagonists & inhibitors', 'Proto-Oncogene Proteins c-akt/metabolism', 'Receptors, Nerve Growth Factor/metabolism', 'Receptors, Notch/metabolism', '*Signal Transduction', 'Tumor Escape', 'Tumor Microenvironment']",https://pubmed.ncbi.nlm.nih.gov/27764061/
1253,ABCB5,39273646,Anti-Inflammatory and Anti-(Lymph)angiogenic Properties of an ABCB5+ Limbal Mesenchymal Stem Cell Population.,"['Meshko B', 'Volatier TLA', 'Mann J', 'Kluth MA', 'Ganss C', 'Frank MH', 'Frank NY', 'Ksander BR', 'Cursiefen C', 'Notara M']","['Humans', '*Mesenchymal Stem Cells/metabolism/cytology', '*Vascular Endothelial Growth Factor A/metabolism', '*ATP Binding Cassette Transporter, Subfamily B/metabolism/genetics', 'Cell Differentiation', 'Vascular Endothelial Growth Factor C/metabolism', 'Cell Proliferation', 'Limbus Corneae/metabolism/cytology', 'ATP Binding Cassette Transporter, Subfamily B, Member 1/metabolism', 'Jurkat Cells', 'Cells, Cultured', 'Stromal Cells/metabolism', 'Coculture Techniques', 'Endothelial Cells/metabolism']",https://pubmed.ncbi.nlm.nih.gov/39273646/
1254,ABCB5,20184545,Tumor initiation in human malignant melanoma and potential cancer therapies.,"['Ma J', 'Frank MH']","['Animals', 'Cell Transformation, Neoplastic/immunology/*pathology', 'Humans', 'Melanoma/immunology/*pathology/therapy', 'Models, Biological', 'Neoplasms/immunology/pathology/*therapy', 'Neoplastic Stem Cells/immunology/pathology', 'Skin Neoplasms/immunology/*pathology/therapy', 'Tumor Escape/physiology']",https://pubmed.ncbi.nlm.nih.gov/20184545/
1255,ABCB5,39442901,The BET inhibitor JQ1 suppresses tumor survival by ABCB5-mediated autophagy in uveal melanoma.,"['Liu W', 'Cui Z', 'Wan Q', 'Liu Y', 'Chen M', 'Cheng Y', 'Sang X', 'Su Y', 'Gu S', 'Li C', 'Liu C', 'Chen S', 'Wang Z', 'Wang X']","['Humans', '*Uveal Neoplasms/drug therapy/pathology/metabolism', '*Melanoma/drug therapy/metabolism/pathology', '*Azepines/pharmacology', '*Autophagy/drug effects', '*Triazoles/pharmacology', 'Cell Line, Tumor', '*ATP Binding Cassette Transporter, Subfamily B/metabolism/genetics', 'Animals', '*Cell Proliferation/drug effects', 'Mice', 'Apoptosis/drug effects', 'Cell Movement/drug effects', 'ATP Binding Cassette Transporter, Subfamily B, Member 1/metabolism/genetics', 'Mice, Nude', 'Gene Expression Regulation, Neoplastic/drug effects', 'Bromodomain Containing Proteins', 'Proteins', 'Uveal Melanoma']",https://pubmed.ncbi.nlm.nih.gov/39442901/
1256,MAOA,32574581,"The role of monoamine oxidase A in the neurobiology of aggressive, antisocial, and violent behavior: A tale of mice and men.","['Kolla NJ', 'Bortolato M']","['Aggression/*physiology', 'Animals', '*Antisocial Personality Disorder/etiology/genetics/metabolism/physiopathology', 'Behavior, Animal/*physiology', '*Gene-Environment Interaction', 'Humans', 'Monoamine Oxidase/deficiency/*physiology', '*Social Behavior', '*Violence']",https://pubmed.ncbi.nlm.nih.gov/32574581/
1257,MAOA,8211186,Abnormal behavior associated with a point mutation in the structural gene for monoamine oxidase A.,"['Brunner HG', 'Nelen M', 'Breakefield XO', 'Ropers HH', 'van Oost BA']","['*Aggression', 'Cell Line', 'Cells, Cultured', 'Female', '*Genes', 'Humans', 'Intellectual Disability/enzymology/*genetics', 'Male', 'Monoamine Oxidase/deficiency/*genetics', 'Pedigree', 'Phenotype', '*Point Mutation', 'Skin/enzymology', 'Syndrome', 'X Chromosome']",https://pubmed.ncbi.nlm.nih.gov/8211186/
1258,MAOA,27350097,Genetic influences on conduct disorder.,"['Salvatore JE', 'Dick DM']","['Conduct Disorder/*genetics', 'Gene-Environment Interaction', 'Genetic Association Studies', 'Genetic Predisposition to Disease/*genetics', 'Humans']",https://pubmed.ncbi.nlm.nih.gov/27350097/
1259,MAOA,16462816,Genetics of suicide.,"['Bondy B', 'Buettner A', 'Zill P']","['Brain Chemistry/genetics', 'Genetic Predisposition to Disease', 'Genetics, Behavioral', 'Humans', 'Mental Disorders/*genetics', 'Monoamine Oxidase/genetics/metabolism', 'Pedigree', 'Receptors, Serotonin/*genetics', 'Self-Injurious Behavior/genetics', 'Serotonin Plasma Membrane Transport Proteins/*genetics/metabolism', '*Suicide/psychology', 'Tryptophan Hydroxylase/*genetics/metabolism']",https://pubmed.ncbi.nlm.nih.gov/16462816/
1260,MAOA,24470068,Neurobiological mechanisms for impulsive-aggression: the role of MAOA.,"['Dorfman HM', 'Meyer-Lindenberg A', 'Buckholtz JW']","['*Aggression', 'Animals', 'Humans', 'Impulsive Behavior/*genetics', 'Monoamine Oxidase/*genetics/metabolism', '*Neurobiology']",https://pubmed.ncbi.nlm.nih.gov/24470068/
1261,MAOA,26196864,A Genetic Basis for Motivated Exercise.,"['Good DJ', 'Li M', 'Deater-Deckard K']","['Acetylation', 'Adolescent', 'Animals', 'Basic Helix-Loop-Helix Transcription Factors/*genetics', 'Dopamine/metabolism', 'Exercise/*psychology', 'Female', 'Genotype', 'Helix-Loop-Helix Motifs/*genetics', 'Humans', 'Male', 'Monoamine Oxidase/*genetics', 'Motivation/*genetics', 'Obesity/genetics/metabolism', '*Polymorphism, Single Nucleotide', 'Receptors, Dopamine D1/metabolism', 'Sedentary Behavior', 'Sirtuin 1/metabolism']",https://pubmed.ncbi.nlm.nih.gov/26196864/
1262,MAOA,37021551,Review of beta-carboline and its derivatives as selective MAO-A inhibitors.,"['Benny F', 'Kumar S', 'Jayan J', 'Abdelgawad MA', 'Ghoneim MM', 'Kumar A', 'Manoharan A', 'Susan R', 'Sudevan ST', 'Mathew B']","['Humans', '*Monoamine Oxidase Inhibitors/pharmacology/chemistry', 'Structure-Activity Relationship', '*Monoamine Oxidase/metabolism', 'Carbolines/pharmacology/chemistry']",https://pubmed.ncbi.nlm.nih.gov/37021551/
1263,MAOA,26964906,The role of MAO in personality and drug use.,"['Harro J', 'Oreland L']","['Animals', 'Humans', 'Monoamine Oxidase/*genetics/*metabolism', 'Personality/*genetics/*physiology', 'Sex Characteristics', 'Substance-Related Disorders/*enzymology/*genetics']",https://pubmed.ncbi.nlm.nih.gov/26964906/
1264,MAOA,29748850,From aggression to autism: new perspectives on the behavioral sequelae of monoamine oxidase deficiency.,"['Bortolato M', 'Floris G', 'Shih JC']","['Aggression/*physiology', 'Animals', 'Autistic Disorder/*genetics/metabolism', 'Disease Models, Animal', 'Humans', 'Mice', 'Mice, Knockout', 'Monoamine Oxidase/*genetics/metabolism']",https://pubmed.ncbi.nlm.nih.gov/29748850/
1265,MAOA,11405546,Candidate gene studies of bipolar disorder.,"['Jones I', 'Craddock N']","['Bipolar Disorder/*genetics', 'Carrier Proteins/genetics', 'Case-Control Studies', 'Catechol O-Methyltransferase/genetics', 'Genetic Predisposition to Disease', 'Genetic Techniques', 'Genetics, Population', 'Humans', 'Membrane Glycoproteins/genetics', '*Membrane Transport Proteins', 'Monoamine Oxidase/physiology', '*Nerve Tissue Proteins', 'Receptors, Dopamine D2/genetics', 'Receptors, Dopamine D3', 'Receptors, Serotonin/genetics', 'Serotonin Plasma Membrane Transport Proteins', 'Tyrosine 3-Monooxygenase/genetics']",https://pubmed.ncbi.nlm.nih.gov/11405546/
1266,MAOA,24368617,Neurogenetics of aggressive behavior: studies in primates.,"['Barr CS', 'Driscoll C']","['Aggression/*physiology', 'Animals', 'Behavior, Animal', '*Gene-Environment Interaction', 'Genetic Variation', '*Genetics', 'Humans', 'Impulsive Behavior/genetics', 'Primates', 'Reward']",https://pubmed.ncbi.nlm.nih.gov/24368617/
1267,MAOA,22890201,Monoamine oxidases in major depressive disorder and alcoholism.,"['Duncan J', 'Johnson S', 'Ou XM']","['Alcoholism/*enzymology/etiology', 'Apoptosis Regulatory Proteins', 'Cell Cycle Proteins/physiology', 'Depressive Disorder, Major/*enzymology/etiology', 'Humans', 'Monoamine Oxidase/genetics/*physiology', 'Repressor Proteins/physiology', 'Stress, Psychological/enzymology', 'Transcription, Genetic']",https://pubmed.ncbi.nlm.nih.gov/22890201/
1268,MAOA,31834986,Monoamine oxidase inhibition by selected dye compounds.,"['de Beer F', 'Petzer JP', 'Petzer A']","['Acridine Orange/pharmacology', 'Anthraquinones/pharmacology', 'Azure Stains/pharmacology', 'Coloring Agents/*chemistry/pharmacology', 'Drug Design', 'Humans', 'Methylene Blue/pharmacology', 'Monoamine Oxidase/*metabolism', 'Monoamine Oxidase Inhibitors/*chemistry/pharmacology', 'Neurodegenerative Diseases/*drug therapy', 'Neuroprotective Agents/*chemistry/pharmacology', 'Oxazines/pharmacology', 'Structure-Activity Relationship']",https://pubmed.ncbi.nlm.nih.gov/31834986/
1269,MAOA,36179486,Isatoic anhydrides as novel inhibitors of monoamine oxidase.,"['Hitge R', 'Petzer A', 'Petzer JP']","['Acetylcholinesterase/metabolism', 'Amines', 'Amino Acids', 'Anhydrides', 'Butyrylcholinesterase/metabolism', 'Cholinesterase Inhibitors/pharmacology', 'Humans', 'Molecular Docking Simulation', 'Monoamine Oxidase/metabolism', '*Monoamine Oxidase Inhibitors/chemistry', 'Phthalimides', 'Protein Isoforms/metabolism', '*Quinolones', 'Structure-Activity Relationship']",https://pubmed.ncbi.nlm.nih.gov/36179486/
